"","site_type","allele_freq","dist_bin","mean_D","mean_r2","mean_D_prime","num_pairs","s_ben","s_del","rho_exp","mu_exp","theta","h_del","h_ben","model","num_sites"
"1958","syn","rare",5000,8.21526690310954e-05,0.0164773901920275,-0.769153809765545,397841,0.1,0.001,6,6,0,0.5,0.5,4,10
"1959","nonsyn","int",5000,0.000221514220693737,0.0214190473662741,-0.421864330244486,195982,0.1,0.001,6,6,0,0.5,0.5,4,10
"1960","syn","int",5000,0.00019116092031858,0.0193618600158637,-0.272359746854788,191977,0.1,0.001,6,6,0,0.5,0.5,4,10
"1961","nonsyn","common",5000,0.00977362999587969,0.0505283734463098,0.0312963768767018,24270,0.1,0.001,6,6,0,0.5,0.5,4,10
"1962","syn","common",5000,0.00130757980578357,0.0273035454819464,-0.0016508186939912,93195,0.1,0.001,6,6,0,0.5,0.5,4,10
"1963","nonsyn","rare",7500,5.96783410686956e-05,0.0158356489567978,-0.87561072929827,5610166,0.1,0.001,6,6,0,0.5,0.5,4,10
"1964","syn","rare",7500,5.75982168475784e-05,0.0152392795598176,-0.771879735465995,1955189,0.1,0.001,6,6,0,0.5,0.5,4,10
"1965","nonsyn","int",7500,0.000176100431721007,0.0187545768494235,-0.406361435525433,963122,0.1,0.001,6,6,0,0.5,0.5,4,10
"1966","syn","int",7500,0.000116212511528798,0.0169678818283105,-0.263970407701904,943290,0.1,0.001,6,6,0,0.5,0.5,4,10
"1967","nonsyn","common",7500,0.00797672485940011,0.0395976006232915,0.0258556052759522,119488,0.1,0.001,6,6,0,0.5,0.5,4,10
"1968","syn","common",7500,0.000920737127083084,0.0229778267379746,-0.00298782764377477,451374,0.1,0.001,6,6,0,0.5,0.5,4,10
"1969","nonsyn","rare",10000,4.28546586315155e-05,0.0144361708142077,-0.8740821676226,5434289,0.1,0.001,6,6,0,0.5,0.5,4,10
"1970","syn","rare",10000,4.02656468798047e-05,0.0139460528868786,-0.769386154596636,1895298,0.1,0.001,6,6,0,0.5,0.5,4,10
"1971","nonsyn","int",10000,8.94321639851028e-05,0.0161321612435496,-0.391745653004854,933597,0.1,0.001,6,6,0,0.5,0.5,4,10
"1972","syn","int",10000,6.41335369339454e-05,0.0148794609790421,-0.253327128315114,914863,0.1,0.001,6,6,0,0.5,0.5,4,10
"1973","nonsyn","common",10000,0.00521441671998294,0.0272105715248024,0.0124955598127748,117225,0.1,0.001,6,6,0,0.5,0.5,4,10
"1974","syn","common",10000,0.000726939251060421,0.0184847158503341,-0.00363942791927653,439448,0.1,0.001,6,6,0,0.5,0.5,4,10
"1975","nonsyn","int",10,0.00362029442691903,0.161896594434791,-0.592970410139759,4755,0.1,0.001,6,6,0,0.5,0.5,1,1
"1976","syn","int",10,0.00542115528882221,0.316539219603178,-0.322605563228182,5332,0.1,0.001,6,6,0,0.5,0.5,1,1
"1977","nonsyn","common",10,0.0118886029411765,0.553627660799162,-0.05931524427811,816,0.1,0.001,6,6,0,0.5,0.5,1,1
"1978","syn","common",10,0.0110069040500136,0.663097112081915,-0.00474333764436734,3679,0.1,0.001,6,6,0,0.5,0.5,1,1
"1979","nonsyn","rare",10,0.000941868971061093,0.0611715929655993,-0.841869469840404,24880,0.1,0.001,6,6,0,0.5,0.5,1,1
"1980","syn","rare",10,0.00153329536039768,0.126216841491376,-0.661431953349452,9656,0.1,0.001,6,6,0,0.5,0.5,1,1
"1981","nonsyn","int",15,0.00394204793028322,0.163482306643393,-0.591998123487713,2295,0.1,0.001,6,6,0,0.5,0.5,1,1
"1982","syn","int",15,0.00643204883632201,0.308771864260049,-0.322013652383386,2621,0.1,0.001,6,6,0,0.5,0.5,1,1
"1983","nonsyn","common",15,0.0181365339578454,0.517929558112386,-0.0604591731185983,427,0.1,0.001,6,6,0,0.5,0.5,1,1
"1984","syn","common",15,0.0123141824249166,0.645110663147054,0.0116842790752497,1798,0.1,0.001,6,6,0,0.5,0.5,1,1
"1985","nonsyn","rare",15,0.000902867611916521,0.0597365773818131,-0.846565246543043,12554,0.1,0.001,6,6,0,0.5,0.5,1,1
"1986","syn","rare",15,0.00142898425706276,0.119830501832035,-0.670420751534768,4637,0.1,0.001,6,6,0,0.5,0.5,1,1
"1987","nonsyn","int",20,0.00491373720136519,0.158458629378282,-0.580857943735841,2344,0.1,0.001,6,6,0,0.5,0.5,1,1
"1988","syn","int",20,0.00536411214953271,0.296927224134962,-0.338485767182257,2675,0.1,0.001,6,6,0,0.5,0.5,1,1
"1989","nonsyn","common",20,0.00750350877192982,0.499173348978521,-0.0915997708010042,399,0.1,0.001,6,6,0,0.5,0.5,1,1
"1990","syn","common",20,0.00985812154696133,0.628916724546402,0.0144466630337244,1810,0.1,0.001,6,6,0,0.5,0.5,1,1
"1991","nonsyn","rare",20,0.000960165975103734,0.0617058706499985,-0.840194149046606,12532,0.1,0.001,6,6,0,0.5,0.5,1,1
"1992","syn","rare",20,0.00142239180430692,0.113040171667927,-0.67514554506239,4783,0.1,0.001,6,6,0,0.5,0.5,1,1
"1993","nonsyn","int",25,0.00454593073593074,0.157543742985007,-0.588014777770245,2310,0.1,0.001,6,6,0,0.5,0.5,1,1
"1994","syn","int",25,0.00614437111801242,0.289590342002361,-0.333524553331196,2576,0.1,0.001,6,6,0,0.5,0.5,1,1
"1995","nonsyn","common",25,0.0119748648648649,0.467191226655312,-0.0533188858747432,370,0.1,0.001,6,6,0,0.5,0.5,1,1
"1996","syn","common",25,0.0111871766029246,0.603951284732387,-0.00630630662936216,1778,0.1,0.001,6,6,0,0.5,0.5,1,1
"1997","nonsyn","rare",25,0.000894983546030982,0.0587918751559108,-0.848541095358821,12459,0.1,0.001,6,6,0,0.5,0.5,1,1
"1998","syn","rare",25,0.00168891474508145,0.115393863513043,-0.669232596530051,4727,0.1,0.001,6,6,0,0.5,0.5,1,1
"1999","nonsyn","int",50,0.0041331829787234,0.152141435624781,-0.589163095337345,11750,0.1,0.001,6,6,0,0.5,0.5,1,1
"2000","syn","int",50,0.00570715512306812,0.265375196208991,-0.333836407123422,12229,0.1,0.001,6,6,0,0.5,0.5,1,1
"2001","nonsyn","common",50,0.0175419247787611,0.479937363737378,-0.0424314194856977,1808,0.1,0.001,6,6,0,0.5,0.5,1,1
"2002","syn","common",50,0.0100779237689394,0.547972132555822,-0.0113740467764871,8448,0.1,0.001,6,6,0,0.5,0.5,1,1
"2003","nonsyn","rare",50,0.000958079361503556,0.0596617226292533,-0.841508485640817,62146,0.1,0.001,6,6,0,0.5,0.5,1,1
"2004","syn","rare",50,0.00131667228732822,0.10049181863521,-0.688339092017825,23722,0.1,0.001,6,6,0,0.5,0.5,1,1
"2005","nonsyn","int",75,0.00386045392022008,0.137685567512912,-0.588838842431435,11632,0.1,0.001,6,6,0,0.5,0.5,1,1
"2006","syn","int",75,0.00473490909090909,0.214591311921177,-0.358925478072723,12100,0.1,0.001,6,6,0,0.5,0.5,1,1
"2007","nonsyn","common",75,0.0239353733857384,0.446809918492636,0.00751750678362935,1781,0.1,0.001,6,6,0,0.5,0.5,1,1
"2008","syn","common",75,0.0105954304468569,0.479216111100569,-0.000635286323902747,7922,0.1,0.001,6,6,0,0.5,0.5,1,1
"2009","nonsyn","rare",75,0.000934895412369467,0.0576145453563491,-0.843480872807371,61862,0.1,0.001,6,6,0,0.5,0.5,1,1
"2010","syn","rare",75,0.00124122776870865,0.091832960424211,-0.693548340947132,23278,0.1,0.001,6,6,0,0.5,0.5,1,1
"2011","nonsyn","int",100,0.00355838135374559,0.132324579918744,-0.587845364163251,11627,0.1,0.001,6,6,0,0.5,0.5,1,1
"2012","syn","int",100,0.00451648980966818,0.196083555878299,-0.356009204364133,11874,0.1,0.001,6,6,0,0.5,0.5,1,1
"2013","nonsyn","common",100,0.0192547095318669,0.413446669281167,-0.0256905354727253,1773,0.1,0.001,6,6,0,0.5,0.5,1,1
"2014","syn","common",100,0.00599586939417781,0.429972615615388,-0.021303008905865,7626,0.1,0.001,6,6,0,0.5,0.5,1,1
"2015","nonsyn","rare",100,0.00087183540700984,0.0550517199840245,-0.845777553157984,61485,0.1,0.001,6,6,0,0.5,0.5,1,1
"2016","syn","rare",100,0.00123835847344081,0.0845869915766728,-0.699390612759928,23137,0.1,0.001,6,6,0,0.5,0.5,1,1
"2017","nonsyn","int",125,0.00345001768972227,0.12472591444244,-0.588572860648501,11306,0.1,0.001,6,6,0,0.5,0.5,1,1
"2018","syn","int",125,0.00461276188820308,0.180219361724116,-0.347888337033689,11503,0.1,0.001,6,6,0,0.5,0.5,1,1
"2019","nonsyn","common",125,0.0248620288248337,0.391334176307335,0.0254731204560543,1804,0.1,0.001,6,6,0,0.5,0.5,1,1
"2020","syn","common",125,0.00958108440316853,0.383283786504061,-0.00198233885042266,7322,0.1,0.001,6,6,0,0.5,0.5,1,1
"2021","nonsyn","rare",125,0.000834424068861155,0.0531037262776353,-0.84959996710812,61457,0.1,0.001,6,6,0,0.5,0.5,1,1
"2022","syn","rare",125,0.00111307709106792,0.07688756770248,-0.707543662997337,22895,0.1,0.001,6,6,0,0.5,0.5,1,1
"2023","nonsyn","int",150,0.00350484577637574,0.121455017358486,-0.587014736742655,11412,0.1,0.001,6,6,0,0.5,0.5,1,1
"2024","syn","int",150,0.00344444158958547,0.164575359393497,-0.364803577326704,11676,0.1,0.001,6,6,0,0.5,0.5,1,1
"2025","nonsyn","common",150,0.021392874251497,0.368498210627236,-0.0102682958739936,1670,0.1,0.001,6,6,0,0.5,0.5,1,1
"2026","syn","common",150,0.00684149543378995,0.347329038107172,-0.00710457633951976,7008,0.1,0.001,6,6,0,0.5,0.5,1,1
"2027","nonsyn","rare",150,0.000827434837785949,0.0525598968914419,-0.847321699793614,61462,0.1,0.001,6,6,0,0.5,0.5,1,1
"2028","syn","rare",150,0.000976409431007482,0.0713288464340559,-0.719979982017473,22988,0.1,0.001,6,6,0,0.5,0.5,1,1
"2029","nonsyn","int",175,0.00303740008783487,0.114072315696891,-0.596669897179139,11385,0.1,0.001,6,6,0,0.5,0.5,1,1
"2030","syn","int",175,0.00275124835742444,0.145761547905929,-0.392705848811604,11415,0.1,0.001,6,6,0,0.5,0.5,1,1
"2031","nonsyn","common",175,0.0218877067254686,0.339032734097124,0.00400939861697462,1814,0.1,0.001,6,6,0,0.5,0.5,1,1
"2032","syn","common",175,0.00756838308105814,0.319503624816124,-0.00355913299297446,7069,0.1,0.001,6,6,0,0.5,0.5,1,1
"2033","nonsyn","rare",175,0.000809732787204993,0.0516385846288366,-0.847808146602307,61524,0.1,0.001,6,6,0,0.5,0.5,1,1
"2034","syn","rare",175,0.00093323311546841,0.0664355410696615,-0.722506329538239,22950,0.1,0.001,6,6,0,0.5,0.5,1,1
"2035","nonsyn","int",200,0.00278481382978723,0.10944890245585,-0.588731255744674,11280,0.1,0.001,6,6,0,0.5,0.5,1,1
"2036","syn","int",200,0.00322318457882229,0.136930262324033,-0.370493940217575,11361,0.1,0.001,6,6,0,0.5,0.5,1,1
"2037","nonsyn","common",200,0.022848236700538,0.33881438331146,0.00691092138120933,1673,0.1,0.001,6,6,0,0.5,0.5,1,1
"2038","syn","common",200,0.00668083763625932,0.292440548471657,-0.00945812432106992,6972,0.1,0.001,6,6,0,0.5,0.5,1,1
"2039","nonsyn","rare",200,0.000747912974194702,0.0493971377120391,-0.851585288621276,61499,0.1,0.001,6,6,0,0.5,0.5,1,1
"2040","syn","rare",200,0.000915422491866702,0.0627500211617926,-0.72671005924995,22746,0.1,0.001,6,6,0,0.5,0.5,1,1
"2041","nonsyn","int",250,0.00258439966115297,0.102617664544799,-0.59390952152902,22429,0.1,0.001,6,6,0,0.5,0.5,1,1
"2042","syn","int",250,0.00292763293695311,0.124088065951181,-0.370139452908565,22285,0.1,0.001,6,6,0,0.5,0.5,1,1
"2043","nonsyn","common",250,0.0232244836875187,0.309291409083282,0.0134254735025222,3341,0.1,0.001,6,6,0,0.5,0.5,1,1
"2044","syn","common",250,0.00723919687015575,0.266583229978916,-8.57603727176375e-05,13547,0.1,0.001,6,6,0,0.5,0.5,1,1
"2045","nonsyn","rare",250,0.000693407973471013,0.0470194651053309,-0.855117574025295,121829,0.1,0.001,6,6,0,0.5,0.5,1,1
"2046","syn","rare",250,0.00090248412856416,0.0619467173483442,-0.719264641436939,45207,0.1,0.001,6,6,0,0.5,0.5,1,1
"2047","nonsyn","int",300,0.00265708321989291,0.0998575140435514,-0.573108589454762,22038,0.1,0.001,6,6,0,0.5,0.5,1,1
"2048","syn","int",300,0.00226642773944987,0.109062036825745,-0.381477568443875,22322,0.1,0.001,6,6,0,0.5,0.5,1,1
"2049","nonsyn","common",300,0.0251858760429082,0.287563632316943,0.0388927080513483,3356,0.1,0.001,6,6,0,0.5,0.5,1,1
"2050","syn","common",300,0.00885245691925653,0.236037434274502,0.0109856891314562,13289,0.1,0.001,6,6,0,0.5,0.5,1,1
"2051","nonsyn","rare",300,0.000673864159001314,0.045988998602569,-0.854419280230158,121760,0.1,0.001,6,6,0,0.5,0.5,1,1
"2052","syn","rare",300,0.000788322529082675,0.0547975300671515,-0.729398210883972,45044,0.1,0.001,6,6,0,0.5,0.5,1,1
"2053","nonsyn","int",350,0.0023010162692222,0.0901501789046926,-0.574597596525778,22435,0.1,0.001,6,6,0,0.5,0.5,1,1
"2054","syn","int",350,0.00234834806254249,0.0995263129634472,-0.372345250595621,22065,0.1,0.001,6,6,0,0.5,0.5,1,1
"2055","nonsyn","common",350,0.0194311460807601,0.26903272948464,-0.00224895863619545,3368,0.1,0.001,6,6,0,0.5,0.5,1,1
"2056","syn","common",350,0.00434962686567164,0.211930423784902,-0.0199771911117478,13132,0.1,0.001,6,6,0,0.5,0.5,1,1
"2057","nonsyn","rare",350,0.000642668377269681,0.0442300153634053,-0.857243051370266,122374,0.1,0.001,6,6,0,0.5,0.5,1,1
"2058","syn","rare",350,0.000787803955594118,0.0529262082784407,-0.728879095601069,44949,0.1,0.001,6,6,0,0.5,0.5,1,1
"2059","nonsyn","int",400,0.00218248306187464,0.0874145649606934,-0.576201915576733,22287,0.1,0.001,6,6,0,0.5,0.5,1,1
"2060","syn","int",400,0.0021305964223997,0.0943311992441299,-0.366460772109334,21411,0.1,0.001,6,6,0,0.5,0.5,1,1
"2061","nonsyn","common",400,0.0247539088439481,0.26558101175603,0.0419870537469571,3313,0.1,0.001,6,6,0,0.5,0.5,1,1
"2062","syn","common",400,0.00525357967667436,0.192120213717365,-0.0133444411628651,12990,0.1,0.001,6,6,0,0.5,0.5,1,1
"2063","nonsyn","rare",400,0.000574064932286782,0.041890550189625,-0.861292492143942,121542,0.1,0.001,6,6,0,0.5,0.5,1,1
"2064","syn","rare",400,0.000671597619999112,0.0489515840956165,-0.735565041239233,45042,0.1,0.001,6,6,0,0.5,0.5,1,1
"2065","nonsyn","int",450,0.00191992091628034,0.0817823880639655,-0.572832581314713,22002,0.1,0.001,6,6,0,0.5,0.5,1,1
"2066","syn","int",450,0.00209024446601044,0.0850540323818246,-0.364637857886966,21639,0.1,0.001,6,6,0,0.5,0.5,1,1
"2067","nonsyn","common",450,0.0227197473813925,0.250630805388225,0.0324954819447984,3246,0.1,0.001,6,6,0,0.5,0.5,1,1
"2068","syn","common",450,0.00631530732396577,0.179131928676201,0.00417378297428232,12739,0.1,0.001,6,6,0,0.5,0.5,1,1
"2069","nonsyn","rare",450,0.000592115205742178,0.0412431509296086,-0.858669971386664,121487,0.1,0.001,6,6,0,0.5,0.5,1,1
"2070","syn","rare",450,0.000662738223660554,0.0464608571910797,-0.735960137392978,44496,0.1,0.001,6,6,0,0.5,0.5,1,1
"2071","nonsyn","int",500,0.00188963662061733,0.0792489473398596,-0.56449082840034,21933,0.1,0.001,6,6,0,0.5,0.5,1,1
"2072","syn","int",500,0.00172486259897531,0.0792461885987795,-0.366657332864033,21470,0.1,0.001,6,6,0,0.5,0.5,1,1
"2073","nonsyn","common",500,0.024914601905933,0.232495275709934,0.0481060883572986,3253,0.1,0.001,6,6,0,0.5,0.5,1,1
"2074","syn","common",500,0.00707538778094334,0.166596774542245,0.00632536543475847,12636,0.1,0.001,6,6,0,0.5,0.5,1,1
"2075","nonsyn","rare",500,0.000560586026905534,0.0402307047650166,-0.861339202280077,121462,0.1,0.001,6,6,0,0.5,0.5,1,1
"2076","syn","rare",500,0.000636679987427597,0.0452070362506104,-0.737011933050955,44542,0.1,0.001,6,6,0,0.5,0.5,1,1
"2077","nonsyn","int",550,0.00193387604569578,0.0762732715755518,-0.561840780478148,22234,0.1,0.001,6,6,0,0.5,0.5,1,1
"2078","syn","int",550,0.00180975735190986,0.0747170451800263,-0.360057203161787,21389,0.1,0.001,6,6,0,0.5,0.5,1,1
"2079","nonsyn","common",550,0.0223783809224976,0.221741024318411,0.0368714825330552,3187,0.1,0.001,6,6,0,0.5,0.5,1,1
"2080","syn","common",550,0.00672052953484629,0.151019043544079,0.0112169608635657,12426,0.1,0.001,6,6,0,0.5,0.5,1,1
"2081","nonsyn","rare",550,0.000515572804653961,0.0386587246872245,-0.862205581081345,121359,0.1,0.001,6,6,0,0.5,0.5,1,1
"2082","syn","rare",550,0.000610578527303062,0.04279702423821,-0.741798995901487,44354,0.1,0.001,6,6,0,0.5,0.5,1,1
"2083","nonsyn","int",600,0.00184,0.0748242983210472,-0.55442889415157,22055,0.1,0.001,6,6,0,0.5,0.5,1,1
"2084","syn","int",600,0.00137078625455225,0.0700020656445089,-0.36963596593336,21418,0.1,0.001,6,6,0,0.5,0.5,1,1
"2085","nonsyn","common",600,0.0254732359341001,0.221044327645677,0.0619370129779955,3217,0.1,0.001,6,6,0,0.5,0.5,1,1
"2086","syn","common",600,0.00478652749899639,0.148331995814823,-0.00412161411846932,12455,0.1,0.001,6,6,0,0.5,0.5,1,1
"2087","nonsyn","rare",600,0.000525080463202601,0.0385994472576632,-0.861474768257136,120552,0.1,0.001,6,6,0,0.5,0.5,1,1
"2088","syn","rare",600,0.000618929159430749,0.0423052830572364,-0.736947558327961,44339,0.1,0.001,6,6,0,0.5,0.5,1,1
"2089","nonsyn","int",650,0.00211429355030397,0.0733385019524595,-0.543602432685276,21877,0.1,0.001,6,6,0,0.5,0.5,1,1
"2090","syn","int",650,0.00163693221361295,0.0675285241392449,-0.348449342493187,21553,0.1,0.001,6,6,0,0.5,0.5,1,1
"2091","nonsyn","common",650,0.0217423330197554,0.209220410729128,0.0309128737430338,3189,0.1,0.001,6,6,0,0.5,0.5,1,1
"2092","syn","common",650,0.00485564894132859,0.139720974243604,-0.00546576283290512,12374,0.1,0.001,6,6,0,0.5,0.5,1,1
"2093","nonsyn","rare",650,0.000490572345989606,0.0368905208152489,-0.862829373433345,120836,0.1,0.001,6,6,0,0.5,0.5,1,1
"2094","syn","rare",650,0.000561802799011046,0.0399966831985202,-0.741423401135677,44087,0.1,0.001,6,6,0,0.5,0.5,1,1
"2095","nonsyn","int",700,0.0014272962777803,0.0671098942038987,-0.551474595026584,22003,0.1,0.001,6,6,0,0.5,0.5,1,1
"2096","syn","int",700,0.00115102744513303,0.0648989485879932,-0.356782152968454,21461,0.1,0.001,6,6,0,0.5,0.5,1,1
"2097","nonsyn","common",700,0.024034579155272,0.20758857135693,0.0492483329897575,3291,0.1,0.001,6,6,0,0.5,0.5,1,1
"2098","syn","common",700,0.0063187023838781,0.135869649791227,0.0104565500364544,12207,0.1,0.001,6,6,0,0.5,0.5,1,1
"2099","nonsyn","rare",700,0.000454164110047926,0.0359743009571999,-0.864786997447109,120602,0.1,0.001,6,6,0,0.5,0.5,1,1
"2100","syn","rare",700,0.000503613320749629,0.0378377104312499,-0.743364355787878,44502,0.1,0.001,6,6,0,0.5,0.5,1,1
"2101","nonsyn","int",750,0.00161925562634643,0.0665828083740673,-0.541366452378439,21817,0.1,0.001,6,6,0,0.5,0.5,1,1
"2102","syn","int",750,0.00120291439834804,0.0618784395037761,-0.351639037372137,21308,0.1,0.001,6,6,0,0.5,0.5,1,1
"2103","nonsyn","common",750,0.0251714285714286,0.203930656939805,0.0546569619172163,3192,0.1,0.001,6,6,0,0.5,0.5,1,1
"2104","syn","common",750,0.00527925256673511,0.125681985157703,0.00447960030919219,12175,0.1,0.001,6,6,0,0.5,0.5,1,1
"2105","nonsyn","rare",750,0.00042997183565275,0.0347034695495314,-0.866033295545027,120720,0.1,0.001,6,6,0,0.5,0.5,1,1
"2106","syn","rare",750,0.000496500439416815,0.0375410458054115,-0.738787218275923,44377,0.1,0.001,6,6,0,0.5,0.5,1,1
"2107","nonsyn","int",800,0.00131184021502387,0.061892351698067,-0.545660454806253,21579,0.1,0.001,6,6,0,0.5,0.5,1,1
"2108","syn","int",800,0.00127772420894963,0.0594406747948405,-0.348975877710394,21364,0.1,0.001,6,6,0,0.5,0.5,1,1
"2109","nonsyn","common",800,0.0226943997425169,0.189835537269891,0.0468295645939373,3107,0.1,0.001,6,6,0,0.5,0.5,1,1
"2110","syn","common",800,0.00413645715211404,0.119297321554813,-0.0035872272450149,12346,0.1,0.001,6,6,0,0.5,0.5,1,1
"2111","nonsyn","rare",800,0.000453045801083431,0.0346768985080887,-0.864624332327926,120543,0.1,0.001,6,6,0,0.5,0.5,1,1
"2112","syn","rare",800,0.000410021075531987,0.0349867899304952,-0.747069517849228,44127,0.1,0.001,6,6,0,0.5,0.5,1,1
"2113","nonsyn","int",850,0.0014094748388866,0.0623502130889025,-0.540930344253898,21879,0.1,0.001,6,6,0,0.5,0.5,1,1
"2114","syn","int",850,0.00119918488503581,0.0560788721178761,-0.352550434560722,21224,0.1,0.001,6,6,0,0.5,0.5,1,1
"2115","nonsyn","common",850,0.0214292521300095,0.190656553337563,0.0446059443443493,3169,0.1,0.001,6,6,0,0.5,0.5,1,1
"2116","syn","common",850,0.00498299488195476,0.115584848466787,0.000845076620923113,12114,0.1,0.001,6,6,0,0.5,0.5,1,1
"2117","nonsyn","rare",850,0.000412056333844859,0.0336797412638905,-0.866345954370022,121206,0.1,0.001,6,6,0,0.5,0.5,1,1
"2118","syn","rare",850,0.000487574693244538,0.0361216962573033,-0.743857678094071,43846,0.1,0.001,6,6,0,0.5,0.5,1,1
"2119","nonsyn","int",900,0.00114260275868432,0.0581837799266894,-0.540935034699081,21677,0.1,0.001,6,6,0,0.5,0.5,1,1
"2120","syn","int",900,0.00114000758078272,0.0551798200130202,-0.337853272458884,21106,0.1,0.001,6,6,0,0.5,0.5,1,1
"2121","nonsyn","common",900,0.0234277969288624,0.190237418635092,0.0591812429911354,3191,0.1,0.001,6,6,0,0.5,0.5,1,1
"2122","syn","common",900,0.00422160825088043,0.112258071178556,-0.00206547568748351,11926,0.1,0.001,6,6,0,0.5,0.5,1,1
"2123","nonsyn","rare",900,0.000407759998013229,0.0333295892299216,-0.864969998441389,120799,0.1,0.001,6,6,0,0.5,0.5,1,1
"2124","syn","rare",900,0.000444064687096555,0.0341184805476284,-0.744183720390535,44151,0.1,0.001,6,6,0,0.5,0.5,1,1
"2125","nonsyn","int",950,0.00109248858447489,0.0589143191624679,-0.538086506873425,21900,0.1,0.001,6,6,0,0.5,0.5,1,1
"2126","syn","int",950,0.0011000141056987,0.0532551475903252,-0.339875280287202,21268,0.1,0.001,6,6,0,0.5,0.5,1,1
"2127","nonsyn","common",950,0.0222432007400555,0.182218463270452,0.0417740892278524,3243,0.1,0.001,6,6,0,0.5,0.5,1,1
"2128","syn","common",950,0.00459629050830729,0.110082748798109,0.001021699712276,12158,0.1,0.001,6,6,0,0.5,0.5,1,1
"2129","nonsyn","rare",950,0.000410059808313105,0.033446161931141,-0.86508778207818,119883,0.1,0.001,6,6,0,0.5,0.5,1,1
"2130","syn","rare",950,0.000395293666200172,0.032963826643283,-0.747135671201232,44302,0.1,0.001,6,6,0,0.5,0.5,1,1
"2131","nonsyn","int",1000,0.00128612440191388,0.057762067264522,-0.530870779023201,21736,0.1,0.001,6,6,0,0.5,0.5,1,1
"2132","syn","int",1000,0.00117798147974932,0.0533486676006435,-0.334666658111217,21382,0.1,0.001,6,6,0,0.5,0.5,1,1
"2133","nonsyn","common",1000,0.0211943334425156,0.173374727015463,0.0483518111713459,3053,0.1,0.001,6,6,0,0.5,0.5,1,1
"2134","syn","common",1000,0.00453337260181757,0.104034088984432,0.000897954390639612,11884,0.1,0.001,6,6,0,0.5,0.5,1,1
"2135","nonsyn","rare",1000,0.000407458876914351,0.0325447457842661,-0.864221581152892,119884,0.1,0.001,6,6,0,0.5,0.5,1,1
"2136","syn","rare",1000,0.000391302868034126,0.0331631154369965,-0.746134881461395,44072,0.1,0.001,6,6,0,0.5,0.5,1,1
