"","site_type","allele_freq","dist_bin","s_ben","theta","s_del","rho_exp","mu_exp","h_ben","h_del","end_freq","model","num_sites","mean_D","mean_r2","mean_D_prime","num_pairs"
"4892","nonsyn_ben","int",200,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00309700598802395,0.0428397054286571,0.487580355900327,167
"4893","nonsyn_ben","int",200,0.05,5,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4894","nonsyn_ben","int",200,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,2
"4895","nonsyn_ben","int",200,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,2
"4896","nonsyn_ben","int",200,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4897","nonsyn_ben","int",300,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4898","nonsyn_ben","int",300,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4899","nonsyn_ben","int",300,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4900","nonsyn_ben","int",300,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,-0.0191714285714286,0.185881690615604,0.0194816610459148,14
"4901","nonsyn_ben","int",300,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,0.0123,0.112635357395925,0.194205554721706,6
"4902","nonsyn_ben","int",300,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4903","nonsyn_ben","int",300,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,-0.0293285714285714,0.176693980617863,-0.437423616111303,14
"4904","nonsyn_ben","int",300,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,-0.0288,0.203099784438822,-0.226064280206228,12
"4905","nonsyn_ben","int",300,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,-0.0197666666666667,0.130373845816455,-0.0835393816025093,6
"4906","nonsyn_ben","int",300,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4907","nonsyn_ben","int",300,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,3
"4908","nonsyn_ben","int",300,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,0.01,0.0127621116570651,1,3
"4909","nonsyn_ben","int",300,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,-0.0439,0.377012082894678,0.0478927203065135,2
"4910","nonsyn_ben","int",300,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,0.008,0.00878079124096718,0.652505446623093,4
"4911","nonsyn_ben","int",300,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,9
"4912","nonsyn_ben","int",300,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.0382655660377358,0.416851086296122,0.379650643758493,424
"4913","nonsyn_ben","int",300,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4914","nonsyn_ben","int",300,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,-0.0183333333333333,0.247333011345823,-0.0246913580246914,3
"4915","nonsyn_ben","int",300,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4916","nonsyn_ben","int",300,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,0.04838,0.390904676322425,1,5
"4917","nonsyn_ben","int",300,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,-0.0215666666666666,0.559709493497696,-0.333333333333333,3
"4918","nonsyn_ben","int",300,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4919","nonsyn_ben","int",300,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4920","nonsyn_ben","int",300,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4921","nonsyn_ben","int",300,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4922","nonsyn_ben","int",300,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4923","nonsyn_ben","int",300,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4924","nonsyn_ben","int",300,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,-0.00642274368231047,0.139528772096945,0.285217038853718,277
"4925","nonsyn_ben","int",300,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,-0.00164370044052863,0.129040126251716,0.212601161167601,1135
"4926","nonsyn_ben","int",300,0.05,1,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4927","nonsyn_ben","int",300,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.000879807692307695,0.056853086922898,0.50127072343401,104
"4928","nonsyn_ben","int",300,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.0030256,0.0373923878731486,0.529893984188979,125
"4929","nonsyn_ben","int",300,0.05,5,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4930","nonsyn_ben","int",300,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4931","nonsyn_ben","int",300,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4932","nonsyn_ben","int",300,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4933","nonsyn_ben","int",500,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4934","nonsyn_ben","int",500,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,3
"4935","nonsyn_ben","int",500,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4936","nonsyn_ben","int",500,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,-0.00250000000000001,0.0818643286661704,0.0811216343988965,42
"4937","nonsyn_ben","int",500,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,11
"4938","nonsyn_ben","int",500,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4939","nonsyn_ben","int",500,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,-0.00836285714285713,0.101992224415747,0.18334355808271,35
"4940","nonsyn_ben","int",500,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,-0.00802926829268293,0.0925090444890596,0.241493216941592,41
"4941","nonsyn_ben","int",500,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,0.00547142857142858,0.154577502795126,0.218704985646819,14
"4942","nonsyn_ben","int",500,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,-0.0186125,0.0787500582175432,-0.126673397066567,8
"4943","nonsyn_ben","int",500,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,4
"4944","nonsyn_ben","int",500,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,-0.00384000000000001,0.0377657178402597,0.411517860970665,15
"4945","nonsyn_ben","int",500,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,3
"4946","nonsyn_ben","int",500,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,-0.00404,0.0137370283708097,0.112792459979161,5
"4947","nonsyn_ben","int",500,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,17
"4948","nonsyn_ben","int",500,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.0257272222222222,0.33895703374661,0.26938528707945,1080
"4949","nonsyn_ben","int",500,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4950","nonsyn_ben","int",500,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,-0.01112,0.259484756709275,-0.164495637253112,5
"4951","nonsyn_ben","int",500,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4952","nonsyn_ben","int",500,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,-0.00660909090909091,0.425197712776546,0.33044733044733,11
"4953","nonsyn_ben","int",500,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,NA,NA,NA,5
"4954","nonsyn_ben","int",500,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4955","nonsyn_ben","int",500,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,3
"4956","nonsyn_ben","int",500,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,2
"4957","nonsyn_ben","int",500,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4958","nonsyn_ben","int",500,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4959","nonsyn_ben","int",500,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4960","nonsyn_ben","int",500,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,-0.00531521164021164,0.0868285280890711,0.33518520220604,756
"4961","nonsyn_ben","int",500,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,0.00013529606351307,0.101846185688134,0.255568103406255,3023
"4962","nonsyn_ben","int",500,0.05,1,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4963","nonsyn_ben","int",500,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00224310344827586,0.0513957805641266,0.470049930000788,232
"4964","nonsyn_ben","int",500,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.0028737003058104,0.0377821588163589,0.432854321378235,327
"4965","nonsyn_ben","int",500,0.05,5,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4966","nonsyn_ben","int",500,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4967","nonsyn_ben","int",500,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,-0.0217714285714286,0.12892591550073,-0.118784850554584,7
"4968","nonsyn_ben","int",500,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,3
"4969","nonsyn_ben","int",750,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4970","nonsyn_ben","int",750,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,1
"4971","nonsyn_ben","int",750,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4972","nonsyn_ben","int",750,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,-0.00375172413793103,0.0886837208794717,0.100250075935876,58
"4973","nonsyn_ben","int",750,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,0.00633157894736842,0.0365471740713859,0.46907347108675,19
"4974","nonsyn_ben","int",750,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4975","nonsyn_ben","int",750,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,-0.00907297297297295,0.0665291683368323,0.0809066469581914,37
"4976","nonsyn_ben","int",750,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,-0.011098,0.0659194633248272,-0.00424010309918166,50
"4977","nonsyn_ben","int",750,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,-0.00860909090909091,0.0277884979811059,0.0176735604056181,11
"4978","nonsyn_ben","int",750,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,-0.000559999999999998,0.00963429273846676,0.346958619247776,10
"4979","nonsyn_ben","int",750,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,5
"4980","nonsyn_ben","int",750,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,18
"4981","nonsyn_ben","int",750,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,8
"4982","nonsyn_ben","int",750,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,NA,NA,NA,7
"4983","nonsyn_ben","int",750,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,24
"4984","nonsyn_ben","int",750,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.0130858379228954,0.232078445451105,0.21368874655695,1271
"4985","nonsyn_ben","int",750,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4986","nonsyn_ben","int",750,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,5
"4987","nonsyn_ben","int",750,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,4
"4988","nonsyn_ben","int",750,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,-0.00668000000000002,0.324280915114017,0.371169063910999,10
"4989","nonsyn_ben","int",750,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,NA,NA,NA,5
"4990","nonsyn_ben","int",750,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4991","nonsyn_ben","int",750,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,4
"4992","nonsyn_ben","int",750,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4993","nonsyn_ben","int",750,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4994","nonsyn_ben","int",750,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,2
"4995","nonsyn_ben","int",750,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,0
"4996","nonsyn_ben","int",750,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,-0.00294817961165048,0.0559116945273414,0.340078672795729,824
"4997","nonsyn_ben","int",750,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,-0.00132946204122674,0.0829963061262183,0.24083870680642,3978
"4998","nonsyn_ben","int",750,0.05,1,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"4999","nonsyn_ben","int",750,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00137068965517241,0.0413454136835996,0.454205648024099,348
"5000","nonsyn_ben","int",750,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00078134490238612,0.0347972360307906,0.405464962595518,461
"5001","nonsyn_ben","int",750,0.05,5,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"5002","nonsyn_ben","int",750,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,4
"5003","nonsyn_ben","int",750,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,10
"5004","nonsyn_ben","int",750,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,-0.0159666666666667,0.0667490165649637,-0.061457241911222,6
"5005","nonsyn_ben","int",1000,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5006","nonsyn_ben","int",1000,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,5
"5007","nonsyn_ben","int",1000,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5008","nonsyn_ben","int",1000,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,0.00429152542372881,0.0415514607863614,0.243815015165413,59
"5009","nonsyn_ben","int",1000,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,0.00119642857142858,0.0146126988083806,0.214771883655477,28
"5010","nonsyn_ben","int",1000,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5011","nonsyn_ben","int",1000,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,-0.0035408163265306,0.0427254438998453,0.0426750512179552,49
"5012","nonsyn_ben","int",1000,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,-0.0085032786885246,0.0488250049476067,0.0585633302078307,61
"5013","nonsyn_ben","int",1000,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,-0.00444666666666666,0.0442045254170581,0.408873946299351,15
"5014","nonsyn_ben","int",1000,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,-0.00447777777777778,0.0440611310039385,0.234989018645691,9
"5015","nonsyn_ben","int",1000,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,-0.00716666666666668,0.075876005638624,0.136597434351763,12
"5016","nonsyn_ben","int",1000,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,14
"5017","nonsyn_ben","int",1000,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,3
"5018","nonsyn_ben","int",1000,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,NA,NA,NA,16
"5019","nonsyn_ben","int",1000,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,25
"5020","nonsyn_ben","int",1000,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.00258167613636364,0.153489769810555,0.157174303151757,1408
"5021","nonsyn_ben","int",1000,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"5022","nonsyn_ben","int",1000,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,2
"5023","nonsyn_ben","int",1000,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,2
"5024","nonsyn_ben","int",1000,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,-0.0249692307692308,0.22581710468387,0.211875871219487,13
"5025","nonsyn_ben","int",1000,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,NA,NA,NA,4
"5026","nonsyn_ben","int",1000,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5027","nonsyn_ben","int",1000,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,2
"5028","nonsyn_ben","int",1000,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5029","nonsyn_ben","int",1000,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5030","nonsyn_ben","int",1000,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,-0.0038,0.0290372270279327,0.253553936700004,5
"5031","nonsyn_ben","int",1000,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5032","nonsyn_ben","int",1000,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,-0.00212527233115468,0.0434775765302656,0.307645461584467,918
"5033","nonsyn_ben","int",1000,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,-0.00185778048780488,0.065602806005824,0.225027306804922,4100
"5034","nonsyn_ben","int",1000,0.05,1,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"5035","nonsyn_ben","int",1000,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00250169014084507,0.0278553401243377,0.483403149288983,355
"5036","nonsyn_ben","int",1000,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00247626050420168,0.0258311706620655,0.420324623903849,476
"5037","nonsyn_ben","int",1000,0.05,5,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"5038","nonsyn_ben","int",1000,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,4
"5039","nonsyn_ben","int",1000,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,-0.00249166666666667,0.0417655373054358,0.453347446423293,12
"5040","nonsyn_ben","int",1000,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,3
"5041","nonsyn_ben","int",1500,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5042","nonsyn_ben","int",1500,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,5
"5043","nonsyn_ben","int",1500,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5044","nonsyn_ben","int",1500,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,-0.0104451327433628,0.0404644314255792,-0.0263012569074092,113
"5045","nonsyn_ben","int",1500,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,-0.00293809523809522,0.0498318382535525,0.156334670005159,42
"5046","nonsyn_ben","int",1500,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5047","nonsyn_ben","int",1500,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,-0.00143768115942029,0.0240203667698632,0.180795925994932,69
"5048","nonsyn_ben","int",1500,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,-0.00290108695652175,0.0369595696750133,0.143977229134312,92
"5049","nonsyn_ben","int",1500,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,23
"5050","nonsyn_ben","int",1500,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,-0.00334347826086957,0.0207073105652675,0.346168602013392,23
"5051","nonsyn_ben","int",1500,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,10
"5052","nonsyn_ben","int",1500,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,-0.0117142857142857,0.0428121912512591,0.00523880183628497,28
"5053","nonsyn_ben","int",1500,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,6
"5054","nonsyn_ben","int",1500,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,NA,NA,NA,26
"5055","nonsyn_ben","int",1500,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,54
"5056","nonsyn_ben","int",1500,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,-0.00349187265917603,0.100508351654783,0.116149669024309,2670
"5057","nonsyn_ben","int",1500,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"5058","nonsyn_ben","int",1500,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,9
"5059","nonsyn_ben","int",1500,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,2
"5060","nonsyn_ben","int",1500,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,NA,NA,NA,19
"5061","nonsyn_ben","int",1500,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,NA,NA,NA,7
"5062","nonsyn_ben","int",1500,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5063","nonsyn_ben","int",1500,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,1
"5064","nonsyn_ben","int",1500,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,5
"5065","nonsyn_ben","int",1500,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,2
"5066","nonsyn_ben","int",1500,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,NA,NA,NA,8
"5067","nonsyn_ben","int",1500,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,1
"5068","nonsyn_ben","int",1500,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,-0.00220747875354108,0.0369654797617966,0.300567270798729,1765
"5069","nonsyn_ben","int",1500,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,-0.00171338309097928,0.0512711201105896,0.234695118543407,7771
"5070","nonsyn_ben","int",1500,0.05,1,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"5071","nonsyn_ben","int",1500,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00150049019607843,0.0262063218773651,0.44824455204199,612
"5072","nonsyn_ben","int",1500,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00222821158690176,0.0268172427552122,0.382729462418077,794
"5073","nonsyn_ben","int",1500,0.05,5,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"5074","nonsyn_ben","int",1500,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,-0.0161923076923077,0.0643501023939402,-0.198649225470221,13
"5075","nonsyn_ben","int",1500,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,15
"5076","nonsyn_ben","int",1500,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,5
"5077","nonsyn_ben","int",2000,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5078","nonsyn_ben","int",2000,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,-0.00465,0.0136703020635505,0.172711104069727,8
"5079","nonsyn_ben","int",2000,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5080","nonsyn_ben","int",2000,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,-0.001955,0.036771065004174,0.12084433492364,120
"5081","nonsyn_ben","int",2000,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,-0.00491136363636363,0.0223128067009546,0.069669121393499,44
"5082","nonsyn_ben","int",2000,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,NA,NA,NA,0
"5083","nonsyn_ben","int",2000,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,-0.00642692307692308,0.0294655773536345,0.0953032257004093,78
"5084","nonsyn_ben","int",2000,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,-0.00444628099173554,0.029544754098255,0.119569655994762,121
"5085","nonsyn_ben","int",2000,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,-0.00436363636363636,0.0321424194859513,0.158752700754187,33
"5086","nonsyn_ben","int",2000,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,-0.00513571428571428,0.0154164825871354,0.0633858612705323,14
"5087","nonsyn_ben","int",2000,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,-0.00406153846153846,0.0270088815191598,0.119568475712153,13
"5088","nonsyn_ben","int",2000,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,-0.0055625,0.0287445480325542,0.273620262216,40
"5089","nonsyn_ben","int",2000,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,9
"5090","nonsyn_ben","int",2000,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,0.000775000000000005,0.0103024739204877,0.284725754822757,24
"5091","nonsyn_ben","int",2000,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,NA,NA,NA,39
"5092","nonsyn_ben","int",2000,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,-0.00417784142297256,0.0637977354741172,0.137440872878891,3317
"5093","nonsyn_ben","int",2000,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,NA,NA,NA,0
"5094","nonsyn_ben","int",2000,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,-0.00514117647058823,0.0432027428597482,0.245673419792024,17
"5095","nonsyn_ben","int",2000,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,NA,NA,NA,6
"5096","nonsyn_ben","int",2000,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,0.00207368421052629,0.101459138664495,0.296483296344288,19
"5097","nonsyn_ben","int",2000,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,NA,NA,NA,9
